Survived,Pclass,Ticket_num,Cabin_quant,Cabin_num,Cabin_dist,Sex_F,Sex_M,Ticket_pref_C,Ticket_pref_STON/O2,Honorific_Mr,Cabin_pref_A,Cabin_pref_B,Cabin_pref_C,Cabin_pref_D,Cabin_pref_E,Cabin_pref_F,Cabin_pref_G,Cabin_pref_T,(Fare)(Equal_Ticket^-1),(Fare^-1)(Equal_Ticket),(Age)(Fare^-1)(Age_min^-1),(Fare^-1)(Equal_Ticket)(Age_max),(Fare^-1)(Equal_Ticket^2),(Fare^-1)(Size_Family)(Age_min),(Fare^-1)(Equal_Ticket)(Age_max^-1),(Age)(Fare^-1)(Equal_Ticket^-1),(Fare^-1)(Age_max)(Age_min^-1),(Fare^-1)(Size_Family)(Age_max),(Fare)(Size_Family^-1)(Age_max^-1),(Fare^-2)(Age_min),(Age)(Fare^-1)(Equal_Ticket),(Age)(Fare^-1)(Size_Family),(Age^-1)(Fare)(Equal_Ticket^-1),(Age^-1)(Fare)(Size_Family^-1),(Age^-1)(Size_Family^-1)(Equal_Ticket),(Fare)(Size_Family^-1)(Age_min^-1),(Age^-1)(Fare)(Age_min),(Size_Family^2)(Age_min^-1),(Fare)(Age_max^-1)(Age_min),(Fare)(Age_max^2),(Fare^2)(Age_min^-1),(Fare)(Equal_Ticket^-1)(Age_max^-1),(Size_Family^-2)(Age_min),(Fare)(Equal_Ticket^-1)(Age_min^-1),(Age)(Size_Family)(Equal_Ticket^-1),(Fare)(Equal_Ticket^-1)(Age_max),(Fare)(Equal_Ticket^-2)
1,1,27042.0,1.0,23.0,3.0,0,1,0,0,1,1,0,0,0,0,0,0,0,30.0,0.03333333333333333,0.03333333333333333,2.6666666666666665,0.03333333333333333,1.3333333333333333,0.0004166666666666667,2.6666666666666665,0.03333333333333333,1.3333333333333333,0.75,0.08888888888888888,2.6666666666666665,1.3333333333333333,0.375,0.75,0.025,0.75,30.0,0.003125,30.0,192000.0,11.25,0.375,320.0,0.375,40.0,2400.0,30.0
0,3,347743.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.0542,0.14175951915171103,0.14175951915171103,7.229735476737263,0.14175951915171103,3.6148677383686314,0.002779598414739432,7.229735476737263,0.14175951915171103,3.6148677383686314,0.27663529411764703,1.0248838247763408,7.229735476737263,3.6148677383686314,0.13831764705882352,0.27663529411764703,0.0392156862745098,0.27663529411764703,7.0542,0.004901960784313725,7.0542,18347.9742,0.9757203458823528,0.13831764705882352,204.0,0.13831764705882352,25.5,359.7642,7.0542
1,1,13214.0,1.0,50.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,30.5,0.03278688524590164,0.03278688524590164,1.0491803278688525,0.03278688524590164,0.5245901639344263,0.0010245901639344263,1.0491803278688525,0.03278688524590164,0.5245901639344263,1.90625,0.03439935501209353,1.0491803278688525,0.5245901639344263,0.953125,1.90625,0.0625,1.90625,30.5,0.0078125,30.5,31232.0,29.0703125,0.953125,128.0,0.953125,16.0,976.0,30.5
0,1,112052.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,1.5854,0.6307556452630252,0.6307556452630252,27.34058621723491,0.6307556452630252,13.670293108617456,0.014551724709559356,27.34058621723491,0.6307556452630252,13.670293108617456,0.07315132104736084,17.245229101321378,27.34058621723491,13.670293108617456,0.03657566052368042,0.07315132104736084,0.0461406087090708,0.07315132104736084,1.5854,0.00576757608863385,1.5854,2978.7373149197506,0.05798705219424294,0.03657566052368042,173.3830615552169,0.03657566052368042,21.672882694402112,68.72037644741022,1.5854
0,3,347088.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6499999999999995,0.21505376344086025,0.16129032258064518,9.677419354838712,1.2903225806451615,0.3584229390681004,0.004778972520908005,0.053763440860215055,0.806451612903226,8.06451612903226,0.124,0.0025693400650043043,1.9354838709677422,1.612903225806452,0.5166666666666666,0.62,0.13333333333333336,2.79,6.199999999999999,12.5,1.24,56497.5,389.205,0.10333333333333333,0.08000000000000002,2.3249999999999997,7.499999999999999,209.25,0.7749999999999999
1,2,237668.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,2.153846153846154,0.07692307692307693,1.076923076923077,0.0027472527472527475,2.153846153846154,0.07692307692307693,1.076923076923077,0.9285714285714285,0.1656804733727811,2.153846153846154,1.076923076923077,0.46428571428571425,0.9285714285714285,0.07142857142857142,0.9285714285714285,13.0,0.008928571428571428,13.0,10192.0,6.035714285714286,0.46428571428571425,112.0,0.46428571428571425,14.0,364.0,13.0
0,3,3101292.0,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,7.925,0.12618296529968454,0.12618296529968454,4.037854889589905,0.12618296529968454,2.0189274447949526,0.003943217665615142,4.037854889589905,0.12618296529968454,2.0189274447949526,0.4953125,0.5095085034182846,4.037854889589905,2.0189274447949526,0.24765625,0.4953125,0.0625,0.4953125,7.925,0.0078125,7.925,8115.2,1.96267578125,0.24765625,128.0,0.24765625,16.0,253.6,7.925
0,2,31921.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.75,0.1142857142857143,0.14761904761904762,3.542857142857143,0.34285714285714286,0.6095238095238096,0.0036866359447004613,0.39365079365079364,0.14761904761904762,2.361904761904762,0.42338709677419356,0.01160997732426304,3.542857142857143,2.361904761904762,0.282258064516129,0.42338709677419356,0.04838709677419355,1.640625,6.774193548387097,0.5,6.774193548387097,25226.25,86.1328125,0.282258064516129,2.0,1.09375,20.666666666666664,271.24999999999994,2.9166666666666665
0,3,3101295.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5.669642857142857,0.1763779527559055,1.0330708661417323,7.231496062992126,1.2346456692913386,0.12598425196850394,0.004301901286729403,0.14758155230596176,1.0330708661417323,5.165354330708661,0.1935975609756098,0.0006348812697625395,7.231496062992126,5.165354330708661,0.13828397212543553,0.19359756097560976,0.03414634146341464,7.9375,0.9679878048780488,25.0,0.9679878048780488,66714.6875,1575.09765625,0.13828397212543553,0.04000000000000001,5.669642857142857,29.28571428571428,232.45535714285714,0.8099489795918366
0,3,376564.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.05,0.12422360248447203,0.062111801242236024,3.4880571190870118,0.24844720496894407,1.690316669671273,0.004424097108323523,0.8451583348356365,0.06408548007292388,1.7440285595435059,0.5733851057242703,0.10498861302306042,3.380633339342546,1.690316669671273,0.29580256112438286,0.5916051222487657,0.07349131953400816,0.5916051222487657,16.1,0.03674565976700408,15.604158677786046,12693.600127276915,9.52484246820513,0.28669255286213513,27.214098381707498,0.29580256112438286,13.607049190853749,226.03482145963613,4.025
0,3,350050.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8542,0.1273204145552698,0.1273204145552698,2.546408291105396,0.1273204145552698,1.273204145552698,0.00636602072776349,2.546408291105396,0.1273204145552698,1.273204145552698,0.78542,0.3242097592505151,2.546408291105396,1.273204145552698,0.39271,0.78542,0.1,0.78542,7.8542000000000005,0.0125,7.8542,3141.68,3.0844228819999997,0.39271,80.0,0.39271,10.0,157.084,7.8542
1,1,17477.0,1.0,35.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,34.65,0.02886002886002886,0.014430014430014428,0.6926406926406926,0.05772005772005772,0.17316017316017315,0.0012025012025012024,0.17316017316017315,0.01443001443001443,0.17316017316017315,5.7749999999999995,0.004997407594810192,0.6926406926406926,0.17316017316017315,1.4437499999999999,5.7749999999999995,0.16666666666666666,5.7749999999999995,69.29999999999998,0.010416666666666666,69.3,39916.799999999996,200.10374999999996,1.4437499999999999,96.0,1.4437499999999999,6.0,831.5999999999999,17.325
0,3,347088.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6499999999999995,0.21505376344086025,0.03584229390681004,9.677419354838712,1.2903225806451615,0.3584229390681004,0.004778972520908005,0.011947431302270013,0.806451612903226,8.06451612903226,0.124,0.0025693400650043043,0.4301075268817205,0.3584229390681004,2.3249999999999997,2.79,0.6000000000000001,2.79,27.9,12.5,1.24,56497.5,389.205,0.10333333333333333,0.08000000000000002,2.3249999999999997,1.6666666666666665,209.25,0.7749999999999999
1,3,1601.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.061975,0.14160344662789093,0.019076185558120122,4.53131029209251,1.1328275730231274,0.23010560077032277,0.0044251077071215915,0.06199760306389039,0.021785145635060146,0.28320689325578186,3.5309875,0.008145936539364795,3.967846596088985,0.24799041225556157,0.25202587241797025,4.032413958687524,0.5710037147805711,4.34583076923077,52.42138146293781,0.009615384615384616,45.902837500000004,57851.6992,122.76059298615388,0.22068671875,104.0,0.27161442307692313,1.7513020915884694,225.9832,0.882746875
1,3,2666.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4.814575,0.20770265288213396,0.05192566322053349,4.984863669171215,0.8308106115285359,0.11683274224620036,0.008654277203422248,0.00973606185385003,1.6616212230570717,3.7386477518784114,0.26747638888888886,0.002022205875669198,0.15577698966160047,0.11683274224620036,6.419433333333332,8.559244444444442,1.7777777777777777,8.559244444444444,19.2583,12.0,0.601821875,11092.780799999999,494.5094918533332,0.20060729166666663,0.08333333333333333,6.419433333333332,0.5625,115.54979999999999,1.20364375
1,1,17572.0,1.0,33.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,25.5764,0.03909854397022255,0.023169507537909657,1.915828654540905,0.11729563191066764,0.35188689573200294,0.000797929468780052,0.20852556784118692,0.023652205611616108,0.638609551513635,1.5659020408163264,0.004586088421774278,1.8767301105706822,0.6255767035235608,0.5328416666666667,1.598525,0.0625,2.8418222222222225,43.160174999999995,0.037037037037037035,42.27935510204082,184226.80920000002,218.05074565333337,0.5219673469387754,27.0,0.947274074074074,16.0,1253.2436,8.525466666666667
0,3,349231.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8958,0.12664961118569365,0.12664961118569365,2.4063426125281793,0.12664961118569365,1.2031713062640896,0.00666576900977335,2.4063426125281793,0.12664961118569365,1.2031713062640896,0.8311368421052632,0.3047623562562602,2.4063426125281793,1.2031713062640896,0.4155684210526316,0.8311368421052632,0.10526315789473684,0.8311368421052632,7.8958,0.013157894736842105,7.8958,2850.3838,3.2812451389473685,0.4155684210526316,76.0,0.4155684210526316,9.5,150.02020000000002,7.8958
1,1,13213.0,1.0,26.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,35.5,0.028169014084507043,0.02816901408450704,1.5774647887323945,0.028169014084507043,0.7887323943661972,0.0005030181086519114,1.5774647887323945,0.028169014084507043,0.7887323943661972,1.2678571428571428,0.04443562785161675,1.5774647887323945,0.7887323943661972,0.6339285714285714,1.2678571428571428,0.03571428571428571,1.2678571428571428,35.5,0.004464285714285714,35.5,111328.0,22.504464285714285,0.6339285714285714,224.0,0.6339285714285714,28.0,1988.0,35.5
0,3,751.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,3.775,0.26490066225165565,0.22518260860054523,8.556939126820719,0.5298013245033113,1.2582781456953644,0.008200638081135664,2.1392347817051798,0.22518260860054523,2.1392347817051798,0.4674568722199356,0.3333187140914873,8.556939126820719,2.1392347817051798,0.1168642180549839,0.4674568722199356,0.1238296350251485,0.7947368421052631,4.440840286089387,0.013157894736842105,4.440840286089387,7878.032144365728,3.000131578947368,0.1168642180549839,76.0,0.19868421052631577,8.075611300937053,121.9417306441495,1.8875
1,3,2314.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.55,0.13245033112582782,0.13245033112582782,3.04635761589404,0.13245033112582782,1.52317880794702,0.005758710048949036,3.04635761589404,0.13245033112582782,1.52317880794702,0.6565217391304348,0.403491074952853,3.04635761589404,1.52317880794702,0.3282608695652174,0.6565217391304348,0.08695652173913043,0.6565217391304348,7.55,0.010869565217391304,7.55,3993.95,2.4783695652173914,0.3282608695652174,92.0,0.3282608695652174,11.5,173.65,7.55
0,3,349221.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8958,0.12664961118569365,0.12664961118569365,3.6754513762047214,0.12664961118569365,1.8377256881023607,0.004364123578761758,3.6754513762047214,0.12664961118569365,1.8377256881023607,0.5441508525859494,0.4654944877282506,3.6754513762047214,1.8377256881023607,0.2720754262929747,0.5441508525859494,0.0689164939063742,0.5441508525859494,7.8958,0.008614561738296774,7.8958,6649.818331787782,2.1482531509240697,0.2720754262929747,116.08251590494896,0.2720754262929747,14.51031448811862,229.141082270574,7.8958
1,2,231919.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0.08695652173913043,0.043478260869565216,2.9565217391304346,0.17391304347826086,0.7826086956521738,0.002557544757033248,0.3913043478260869,0.08212560386473429,1.4782608695652173,0.6764705882352942,0.034026465028355386,1.5652173913043477,0.7826086956521738,0.6388888888888888,1.2777777777777777,0.1111111111111111,1.2777777777777777,23.0,0.05555555555555555,12.176470588235293,26588.0,29.388888888888886,0.3382352941176471,18.0,0.6388888888888888,9.0,391.0,5.75
0,3,8475.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.4333,0.11857754378475806,0.11857754378475804,2.490128419479919,0.11857754378475806,1.2450642097399596,0.0056465497040360975,2.490128419479919,0.11857754378475806,1.2450642097399596,0.8031714285714284,0.2952733116905505,2.490128419479919,1.2450642097399596,0.4015857142857142,0.8031714285714284,0.09523809523809523,0.8031714285714284,8.433299999999997,0.011904761904761904,8.4333,3719.0852999999997,3.386692804285713,0.4015857142857142,84.0,0.4015857142857142,10.5,177.09929999999997,8.4333
1,3,330919.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8292,0.12772697082715986,0.12772697082715986,3.1425008563450474,0.12772697082715986,1.5712504281725237,0.00519146368528176,3.1425008563450474,0.12772697082715986,1.5712504281725237,0.6364357852001169,0.4013821152027088,3.1425008563450474,1.5712504281725237,0.31821789260005845,0.6364357852001169,0.08129001496961591,0.6364357852001169,7.829199999999999,0.010161251871201989,7.8292,4739.177464391978,2.491391524744378,0.31821789260005845,98.41307081798658,0.31821789260005845,12.301633852248322,192.62390351204513,7.8292
0,3,365226.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0.14814814814814814,0.14814814814814814,2.6666666666666665,0.14814814814814814,1.3333333333333333,0.008230452674897118,2.6666666666666665,0.14814814814814814,1.3333333333333333,0.75,0.3950617283950617,2.6666666666666665,1.3333333333333333,0.375,0.75,0.1111111111111111,0.75,6.75,0.013888888888888888,6.75,2187.0,2.53125,0.375,72.0,0.375,9.0,121.5,6.75
0,2,14879.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.01920768307322929,3.0476190476190474,0.6666666666666666,0.4625850340136054,0.002976190476190476,0.04664723032069971,0.025610244097639054,0.8707482993197279,1.1484375,0.0031468369660789483,2.2857142857142856,0.6530612244897959,0.4375,1.53125,0.14583333333333331,2.161764705882353,52.0625,0.23529411764705882,39.046875,75264.0,317.77941176470586,0.328125,4.25,0.6176470588235294,6.857142857142857,336.0,1.4999999999999998
0,3,349223.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8958,0.12664961118569365,0.12664961118569365,3.675451948057312,0.12664961118569365,1.837725974028656,0.004364122899760806,3.675451948057312,0.12664961118569365,1.837725974028656,0.5441507679231435,0.4654945601531589,3.675451948057312,1.837725974028656,0.27207538396157177,0.5441507679231435,0.06891648318386275,0.5441507679231435,7.8958,0.008614560397982843,7.8958,6649.820401039011,2.1482528166837787,0.27207538396157177,116.08253396588371,0.27207538396157177,14.510316745735464,229.14111792195615,7.8958
0,3,364849.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0.12903225806451613,0.06451612903225806,5.161290322580645,0.25806451612903225,4.129032258064516,0.0032258064516129032,1.032258064516129,0.08064516129032258,5.161290322580645,0.19375,0.13319458896982309,4.129032258064516,4.129032258064516,0.2421875,0.2421875,0.03125,0.2421875,15.5,0.125,12.4,24800.0,7.5078125,0.19375,8.0,0.2421875,32.0,310.0,3.875
0,2,29751.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,1.7692307692307694,0.07692307692307693,0.8846153846153847,0.0033444816053511705,1.7692307692307694,0.07692307692307693,0.8846153846153847,1.1304347826086956,0.13609467455621305,1.7692307692307694,0.8846153846153847,0.5652173913043478,1.1304347826086956,0.08695652173913043,1.1304347826086956,13.0,0.010869565217391304,13.0,6877.0,7.3478260869565215,0.5652173913043478,92.0,0.5652173913043478,11.5,299.0,13.0
0,1,35273.0,1.0,48.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,37.75833333333333,0.026484219819024497,0.022262097818890155,1.5360847495034207,0.07945265945707349,0.4060913705583756,0.0004566244796383534,0.17067608327815786,0.022262097818890155,1.0240564996689472,0.9765086206896552,0.0017925021874128251,1.5360847495034209,1.0240564996689472,0.6510057471264368,0.9765086206896552,0.02586206896551724,2.4625,44.91939655172414,0.17391304347826086,44.91939655172414,381057.10000000003,557.879375,0.6510057471264368,5.75,1.6416666666666666,38.666666666666664,2189.983333333333,12.58611111111111
1,1,17611.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,66.825,0.014964459408903853,0.008030008848686883,0.7482229704451926,0.029928918817807706,0.6971818139320928,0.00029928918817807707,0.18705574261129815,0.008030008848686881,0.7482229704451926,1.3365,0.00260823723880319,0.7482229704451926,0.7482229704451926,1.3365,1.3365,0.02,1.434346077330988,124.53286401590036,0.08585685461016014,124.53286401590036,334125.0,383.4007064705731,1.3365,11.647293679003026,1.434346077330988,50.0,3341.25,33.4125
0,3,2623.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.225,0.1384083044982699,0.1384083044982699,5.536332179930796,0.1384083044982699,2.768166089965398,0.003460207612456748,5.536332179930796,0.1384083044982699,2.768166089965398,0.36125,0.766274350163432,5.536332179930796,2.768166089965398,0.180625,0.36125,0.05,0.36125,7.2250000000000005,0.00625,7.225,11560.0,1.305015625,0.180625,160.0,0.180625,20.0,289.0,7.225
0,1,5727.0,1.0,58.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,25.5875,0.039081582804103565,0.039081582804103565,1.8368343917928676,0.039081582804103565,0.9184171958964338,0.0008315230383851822,1.8368343917928676,0.039081582804103565,0.9184171958964338,1.0888297872340424,0.07178639538027816,1.8368343917928676,0.9184171958964338,0.5444148936170212,1.0888297872340424,0.0425531914893617,1.0888297872340424,25.5875,0.005319148936170213,25.5875,56522.7875,13.93021609042553,0.5444148936170212,188.0,0.5444148936170212,23.5,1202.6125,25.5875
0,3,349210.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.4958,0.13340804183676191,0.13340804183676191,4.8026895061234285,0.13340804183676191,2.4013447530617142,0.003705778939910053,4.8026895061234285,0.13340804183676191,2.4013447530617142,0.4164333333333333,0.6407174025618918,4.8026895061234285,2.4013447530617142,0.20821666666666666,0.4164333333333333,0.05555555555555555,0.4164333333333333,7.495799999999999,0.006944444444444444,7.4958,9714.5568,1.56075049,0.20821666666666666,144.0,0.20821666666666666,18.0,269.8488,7.4958
1,3,3101285.0,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,7.925,0.12618296529968454,0.12618296529968454,2.5236593059936907,0.12618296529968454,2.5236593059936907,0.006309148264984227,2.5236593059936907,0.12618296529968454,2.5236593059936907,0.39625,0.3184428146364278,2.5236593059936907,2.5236593059936907,0.39625,0.39625,0.05,0.39625,7.925000000000001,0.05,7.925,3170.0,3.1402812499999997,0.39625,20.0,0.39625,20.0,158.5,7.925
0,2,14879.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.025610244097639054,3.0476190476190474,0.6666666666666666,0.4625850340136054,0.002976190476190476,0.062196307094266275,0.025610244097639054,0.8707482993197279,1.1484375,0.0031468369660789483,3.0476190476190474,0.8707482993197279,0.328125,1.1484375,0.109375,2.161764705882353,39.046875,0.23529411764705882,39.046875,75264.0,317.77941176470586,0.328125,4.25,0.6176470588235294,9.142857142857142,336.0,1.4999999999999998
0,2,234686.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,1.9230769230769231,0.07692307692307693,0.9615384615384616,0.0030769230769230774,1.9230769230769231,0.07692307692307693,0.9615384615384616,1.04,0.14792899408284024,1.9230769230769231,0.9615384615384616,0.52,1.04,0.08,1.04,13.0,0.01,13.0,8125.0,6.76,0.52,100.0,0.52,12.5,325.0,13.0
0,3,312993.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.775,0.12861736334405144,0.12861736334405144,3.722912834142052,0.12861736334405144,1.861456417071026,0.004443409472783953,3.722912834142052,0.12861736334405144,1.861456417071026,0.537213759521421,0.4788312326870806,3.722912834142052,1.861456417071026,0.2686068797607105,0.537213759521421,0.06909501730179048,0.537213759521421,7.775,0.00863687716272381,7.775,6514.28761241736,2.0884184901395244,0.2686068797607105,115.78258914181782,0.2686068797607105,14.472823642727228,225.0524076444084,7.775
0,3,3536.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.05,0.12422360248447203,0.12422360248447203,5.341614906832297,0.12422360248447203,2.6708074534161486,0.0028889209880109774,5.341614906832297,0.12422360248447203,2.6708074534161486,0.37441860465116283,0.6635546468114654,5.341614906832297,2.6708074534161486,0.18720930232558142,0.37441860465116283,0.046511627906976744,0.37441860465116283,8.05,0.005813953488372093,8.05,14884.45,1.5070348837209306,0.18720930232558142,172.0,0.18720930232558142,21.5,346.15000000000003,8.05
1,1,19996.0,1.0,126.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,26.0,0.038461538461538464,0.019230769230769232,1.8461538461538463,0.07692307692307693,0.7221684804561538,0.0008012820512820513,0.3610842402280769,0.024580800423092693,0.9230769230769231,1.0833333333333333,0.013887855393387574,1.4443369609123076,0.7221684804561538,0.6923592119171108,1.3847184238342216,0.05325840091670083,1.3847184238342216,52.0,0.026629200458350415,40.68215773236332,119808.0,72.00535803937953,0.5416666666666666,37.55276098371999,0.6923592119171108,18.776380491859996,1248.0,13.0
1,2,29750.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.06837606837606838,4.615384615384615,0.23076923076923075,0.7692307692307692,0.001282051282051282,0.34188034188034183,0.10256410256410256,3.0769230769230766,0.325,0.009861932938856014,3.076923076923077,2.051282051282051,0.325,0.48750000000000004,0.037500000000000006,1.3,14.625,0.26666666666666666,9.75,140400.0,101.4,0.21666666666666665,3.75,0.8666666666666666,26.666666666666664,780.0,4.333333333333333
0,1,12750.0,1.0,71.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,26.0,0.038461538461538464,0.022079772079772082,1.1923076923076923,0.07692307692307693,0.5192307692307693,0.0012406947890818859,0.2980769230769231,0.022079772079772082,0.5961538461538461,1.6774193548387095,0.009985207100591717,1.1923076923076923,0.5961538461538461,0.8387096774193548,1.6774193548387095,0.06451612903225806,1.9259259259259258,45.29032258064516,0.037037037037037035,45.29032258064516,49972.0,100.14814814814814,0.8387096774193548,27.0,0.9629629629629629,15.5,806.0,13.0
0,2,24580.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.09523809523809523,6.666666666666666,0.09523809523809523,3.333333333333333,0.0013605442176870747,6.666666666666666,0.09523809523809523,3.333333333333333,0.3,0.6349206349206348,6.666666666666666,3.333333333333333,0.15,0.3,0.02857142857142857,0.3,10.5,0.0035714285714285713,10.5,51450.0,1.575,0.15,280.0,0.15,35.0,735.0,10.5
1,2,244270.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,2.3846153846153846,0.07692307692307693,1.1923076923076923,0.0024813895781637717,2.3846153846153846,0.07692307692307693,1.1923076923076923,0.8387096774193548,0.18343195266272191,2.3846153846153846,1.1923076923076923,0.4193548387096774,0.8387096774193548,0.06451612903225806,0.8387096774193548,13.0,0.008064516129032258,13.0,12493.0,5.451612903225806,0.4193548387096774,124.0,0.4193548387096774,15.5,403.0,13.0
0,2,239856.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,1.5854,0.6307556452630252,0.6307556452630253,19.868909029761266,0.6307556452630252,9.934454514880633,0.020023881705595374,19.868909029761266,0.6307556452630252,9.934454514880633,0.10065977940732619,12.532426535739415,19.868909029761266,9.934454514880633,0.050329889703663096,0.10065977940732619,0.0634917241121018,0.10065977940732619,1.5854000000000001,0.007936465514012725,1.5854,1573.1299674518784,0.07979300713618746,0.050329889703663096,126.00067350313402,0.050329889703663096,15.750084187891753,49.94036694296717,1.5854
0,3,349912.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.775,0.12861736334405144,0.12861736334405144,2.315112540192926,0.12861736334405144,1.157556270096463,0.007145409074669524,2.315112540192926,0.12861736334405144,1.157556270096463,0.8638888888888889,0.29776367076436344,2.315112540192926,1.157556270096463,0.43194444444444446,0.8638888888888889,0.1111111111111111,0.8638888888888889,7.775,0.013888888888888888,7.775,2519.1,3.3583680555555557,0.43194444444444446,72.0,0.43194444444444446,9.0,139.95000000000002,7.775
0,3,342826.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.05,0.12422360248447203,0.12422360248447202,3.043478260869565,0.12422360248447203,1.5217391304347825,0.0050703511218151845,3.043478260869565,0.12422360248447202,1.5217391304347825,0.6571428571428571,0.37807183364839314,3.043478260869565,1.5217391304347825,0.32857142857142857,0.6571428571428571,0.08163265306122448,0.6571428571428571,8.05,0.01020408163265306,8.049999999999999,4832.012500000001,2.645,0.32857142857142857,98.0,0.32857142857142857,12.25,197.22500000000002,8.05
1,3,4138.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,9.8417,0.10160846195271142,0.10160846195271142,1.8289523151488056,0.10160846195271142,0.9144761575744028,0.005644914552928412,1.8289523151488056,0.10160846195271142,0.9144761575744028,1.093522222222222,0.18583703172712088,1.8289523151488056,0.9144761575744028,0.546761111111111,1.093522222222222,0.1111111111111111,1.093522222222222,9.8417,0.013888888888888888,9.8417,3188.7108,5.381058827222221,0.546761111111111,72.0,0.546761111111111,9.0,177.1506,9.8417
0,3,2144.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8625,0.17057569296375266,0.9168443496801706,7.334754797441365,1.3646055437100213,0.14925373134328357,0.003966876580552388,0.11460554371002132,0.9168443496801706,6.417910447761194,0.15581395348837207,0.00045462604734475655,7.334754797441365,6.4179104477611935,0.13633720930232557,0.15581395348837207,0.026578073089700994,6.699999999999999,1.0906976744186045,49.0,1.0906976744186045,86718.09999999999,2199.6099999999997,0.13633720930232557,0.02040816326530612,5.8625,37.625,252.0875,0.7328125
1,1,17755.0,3.0,53.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,128.0823,0.007807480034321682,0.0020076377231112896,0.45283384199065757,0.03122992013728673,0.06831545030031472,0.00013461172472968417,0.017566830077223785,0.0032345274427904107,0.11320846049766439,8.833262068965517,0.00013334287856385057,0.28106928123558056,0.07026732030889514,3.5578416666666666,14.231366666666666,0.1111111111111111,14.637977142857142,498.0978333333333,0.02857142857142857,309.1641724137931,1723475.4288,7499.463119218286,2.2083155172413793,35.0,3.6594942857142856,9.0,7428.7734,32.020575
